model_family,feature_set,scope,n,mae,rmse,r2,directional_accuracy,prev_rmse,prev_r2,rmse_redux_vs_prev_pct,r2_gain_vs_prev
ridge,M5_text,Materials,394,0.4189193802703473,3.0503018730690066,-66.10560635935892,0.583756345177665,3.0318390391626666,-65.2957126930754,-0.6089648450281525,-0.8098936662835143
ridge,M0_baseline,Real Estate,432,0.21350087527165224,0.41390696072834504,-0.013049286076331823,0.8009259259259259,,,,
ridge,M1_macro,Real Estate,432,0.2609374971514819,0.45044153890337024,-0.19978100480100447,0.7083333333333334,0.41390696072834504,-0.013049286076331823,-8.826760997383548,-0.18673171872467265
ridge,M2_sector,Real Estate,432,0.28016426626801144,0.714474659794635,-2.018552789610332,0.7083333333333334,0.45044153890337024,-0.19978100480100447,-58.61651248552051,-1.8187717848093274
ridge,M3_company,Real Estate,432,0.29507852732676637,0.733753645786025,-2.1836525085723495,0.7083333333333334,0.714474659794635,-2.018552789610332,-2.698344262752643,-0.16509971896201758
ridge,M4_idio_vol,Real Estate,432,0.2835600561693341,0.6596357971844816,-1.57296303353881,0.7083333333333334,0.733753645786025,-2.1836525085723495,10.101189824024042,0.6106894750335394
ridge,M5_text,Real Estate,432,0.2896179359271397,0.7418346440773804,-2.2541632578516326,0.6990740740740741,0.6596357971844816,-1.57296303353881,-12.46124713724566,-0.6812002243128226
ridge,M0_baseline,Technology,469,0.2238871654768701,0.39309667019315475,-0.035201752651147,0.7761194029850746,,,,
ridge,M1_macro,Technology,469,0.2651376780259609,0.4296760712559621,-0.2368259974738396,0.6844349680170576,0.39309667019315475,-0.035201752651147,-9.305446684357161,-0.2016242448226926
ridge,M2_sector,Technology,469,0.26351938664086105,0.4256080042687743,-0.21351693799051108,0.6950959488272921,0.4296760712559621,-0.2368259974738396,0.9467753173446728,0.02330905948332851
ridge,M3_company,Technology,469,0.25059986160992936,0.4213941230377891,-0.18960619560598824,0.7398720682302772,0.4256080042687743,-0.21351693799051108,0.9900850521420437,0.023910742384522843
ridge,M4_idio_vol,Technology,469,0.25370076908763556,0.42533941090260613,-0.21198576494946986,0.7249466950959488,0.4213941230377891,-0.18960619560598824,-0.9362465324328256,-0.02237956934348162
ridge,M5_text,Technology,469,0.24225465476205915,0.40612170649417667,-0.10493994275605245,0.7270788912579957,0.42533941090260613,-0.21198576494946986,4.518204501117794,0.1070458221934174
