model,ticker,n,mae,rmse,r2,dir_acc
baseline:expanding_mean,MDLZ,49,0.08462200344610149,0.10877777178479223,-0.6393142927734468,0.5918367346938775
baseline:expanding_mean,META,49,0.2604397099816022,0.30332788589590737,-1.8345361002241134,0.9387755102040817
baseline:expanding_mean,MO,49,0.0877832195970876,0.09477689199325626,-4.694532176319472,0.3877551020408163
baseline:expanding_mean,MRK,31,0.15483211241963735,0.2798406359410144,-0.0100035911987848,0.7741935483870968
baseline:expanding_mean,MS,49,0.12837550883674972,0.18388960889934003,-0.0173089309558474,0.7142857142857143
baseline:expanding_mean,MSFT,49,0.07917071606643587,0.09219632544969203,-0.20490596701107977,0.8775510204081632
baseline:expanding_mean,NEM,33,0.20591387641318282,0.2655523361942945,-0.16592270270419762,0.696969696969697
baseline:expanding_mean,NFLX,49,0.1447168550948838,0.16714123141416246,-2.1522894742556744,1.0
baseline:expanding_mean,NKE,49,0.08092399180543562,0.15939731307385122,-0.03884299421705073,0.8367346938775511
baseline:expanding_mean,NUE,37,0.22210174020261925,0.2959128917213183,-0.006179335153110976,0.5135135135135135
baseline:expanding_mean,NVDA,49,0.480878941663344,0.7276309072991414,-0.4174163183505677,0.8571428571428571
baseline:expanding_mean,O,33,0.1465900675498647,0.24692472823201156,-0.4659603081351589,1.0
baseline:expanding_mean,ORCL,47,0.12511292109922165,0.38895737559013754,-0.0022657223696698203,0.8297872340425532
baseline:expanding_mean,OXY,49,0.33434475492876964,0.42984688354764466,-0.0035262891471505853,0.40816326530612246
baseline:expanding_mean,PEP,49,0.06201518891205226,0.07417647213849855,-0.9337869217983878,0.7142857142857143
baseline:expanding_mean,PFE,26,0.35874602153353374,0.5198578294026969,-0.011676895079709704,0.46153846153846156
baseline:expanding_mean,PG,49,0.0768845056242207,0.09608650342205753,-1.8925622498552728,0.6326530612244898
baseline:expanding_mean,PLD,33,0.15006532822291554,0.23865183082019292,-0.18382913653925392,0.9090909090909091
baseline:expanding_mean,PSA,49,0.04789369827905017,0.06379746273379937,0.0406949771042493,1.0
baseline:expanding_mean,RTX,49,0.11065385720226543,0.16687464823268763,-0.08189390689874698,0.7346938775510204
baseline:expanding_mean,SBUX,43,0.07775635302186586,0.1437298528459642,-0.004051705658539184,0.8372093023255814
baseline:expanding_mean,SCCO,39,0.15032763473139035,0.1881683406333833,-0.04178260999048944,0.5897435897435898
baseline:expanding_mean,SHW,49,0.0710302954530865,0.10540662431590704,-0.03910500866254418,0.9387755102040817
baseline:expanding_mean,SLB,49,0.13595957356983643,0.193699053437504,-0.17321612649250895,0.6326530612244898
baseline:expanding_mean,SPG,49,0.06999068632701728,0.10068725330157413,-0.20156330767322617,0.8775510204081632
baseline:expanding_mean,T,49,0.13192714791720583,0.19044416686747462,-0.12965309029508898,0.5510204081632653
baseline:expanding_mean,TMO,42,0.10097459033944466,0.14103658049652645,-0.062204957104442515,0.8571428571428571
baseline:expanding_mean,TMUS,49,0.10897996941757154,0.20106503458655414,-0.08419648643382338,0.8571428571428571
baseline:expanding_mean,TSLA,49,0.39521874640936566,0.5384504241723821,-0.7236811238043181,0.8775510204081632
baseline:expanding_mean,TTWO,49,0.2867418396983289,0.4505476656162602,-0.0880239929454687,0.6938775510204082
baseline:expanding_mean,UNH,49,0.044863412669344474,0.06682488704648981,-0.33879933428064546,1.0
baseline:expanding_mean,UNP,49,0.0983704258471893,0.1238411377188064,-0.40116589965363203,0.5306122448979592
baseline:expanding_mean,UPS,49,0.07035721149398413,0.08879113080315514,-0.44329221381569606,0.7142857142857143
baseline:expanding_mean,USB,49,0.06326525536934807,0.0739444557433249,-0.6515576102088192,0.7551020408163265
baseline:expanding_mean,V,49,0.06804477438862742,0.09642933580838751,-0.11910213822453297,0.9183673469387755
baseline:expanding_mean,VLO,33,0.3375623311840296,0.47841516783291754,-0.008259958939033085,0.36363636363636365
baseline:expanding_mean,VZ,49,0.07142134196278327,0.07845814956650712,-3.4477178929172396,0.6938775510204082
baseline:expanding_mean,WBD,49,0.2850738439392266,0.6498582302869421,-0.0709161510643137,0.6938775510204082
baseline:expanding_mean,WFC,49,0.08912492826285144,0.1055545813569059,-1.2050601161933092,0.5918367346938775
baseline:expanding_mean,WMB,49,0.19162354052850897,0.2889256565249391,-0.007880864047234093,0.5306122448979592
baseline:expanding_mean,WMT,49,0.04954368631957698,0.055133022091152416,-3.4147486609376694,0.9387755102040817
baseline:expanding_mean,XOM,33,0.2574961560432556,0.33392142584299045,-0.0015476714505617828,0.45454545454545453
baseline:persistence,AAPL,45,0.09383860190720161,0.1197165715160801,0.22060490774814023,0.8
baseline:persistence,ABBV,49,0.04860930266066345,0.07391930200146966,0.7055995114294971,0.8979591836734694
baseline:persistence,ABT,49,0.06103959902955615,0.0885015710566499,0.5036752887420437,0.8571428571428571
baseline:persistence,ADBE,47,0.03141577282375661,0.05018048766998214,0.5281547973861558,0.9787234042553191
baseline:persistence,AMGN,49,0.047367509751511994,0.05901020516241171,0.15186883530360895,0.7959183673469388
baseline:persistence,AMT,48,0.24167281592944753,0.4493154947896239,-0.5076830564346495,0.7916666666666666
baseline:persistence,AMZN,49,0.03976868123869336,0.05389427062501111,0.7301779187459271,1.0
baseline:persistence,APD,49,0.05034838275922881,0.07066413438927929,0.6607594982093197,0.7755102040816326
baseline:persistence,AVB,44,0.2406041353883735,0.46205051369430683,-0.48143287885836816,0.8409090909090909
