model,ticker,n,mae,rmse,r2,dir_acc
ensemble,CHTR,44,0.04408472871681459,0.06348259448562857,-5.160530166591112,1.0
ensemble,CL,6,0.03700188250520131,0.0466175316514087,-2.1846082449773006,1.0
ensemble,CMCSA,32,0.022574830112872007,0.03308284619634489,-0.3706188584196257,1.0
ensemble,COST,23,0.022702081586134203,0.025579278749408116,-143.47907924887096,1.0
ensemble,CRM,45,0.04621030370153099,0.06334825853734222,-0.08581431371328474,1.0
ensemble,DIS,19,0.038227553218954165,0.053789703692705915,-5.224705361460647,1.0
ensemble,DLR,44,0.04389746224476415,0.056070545585826845,0.012278166469276375,1.0
ensemble,EOG,44,0.19591048696520347,0.2947503809469265,-0.2637566768705002,0.8863636363636364
ensemble,EQIX,44,0.02862880607025915,0.03591936080905018,-3.5026985042866077,1.0
ensemble,F,6,0.09376345071112667,0.09487922704787136,-72.55866303837404,1.0
ensemble,GM,42,0.026920344545183734,0.04242154075955722,-1.4086894010028028,1.0
ensemble,HAL,6,0.03303401342998719,0.0400599506022846,-2.7123206167118927,1.0
ensemble,HD,45,0.011058352837135157,0.014239104301398702,-3.432154568904391,1.0
ensemble,HON,6,0.04551099403120681,0.05916866081725582,-276.7431702692474,1.0
ensemble,INTC,5,0.03520730866799893,0.0450451351175172,-20.34851233500437,1.0
ensemble,KO,5,0.019891346407494487,0.023272286854410046,0.514010995595763,1.0
ensemble,LIN,34,0.047898654911029834,0.06700722242084407,-0.9793632505102199,1.0
ensemble,LOW,38,0.023044181319884213,0.039916066858482084,-2.4580023759351963,1.0
ensemble,MA,40,0.05250977354234919,0.07975803978957208,0.27359643279088874,1.0
ensemble,MCD,44,0.05328232116689537,0.07051335568196816,-1.2936355451185886,1.0
ensemble,NFLX,44,0.03569115792915247,0.0440894921724669,0.7129541825666408,1.0
ensemble,NVDA,21,0.05576606284685621,0.08048381819970814,-0.44358123501613256,1.0
ensemble,PEP,6,0.023338333795722695,0.02671189734745429,-5.0911970456897215,1.0
ensemble,PLD,31,0.11971540691248563,0.14879771767147873,-2.8445061178109303,1.0
ensemble,PSA,14,0.03299749818063521,0.03856669238543685,-36.91885198069448,1.0
ensemble,RTX,6,0.0525409482312487,0.06063853475238927,-43.381760087402235,1.0
ensemble,SBUX,31,0.040560698716335344,0.049705901535925794,-0.8560623595743646,1.0
ensemble,SCCO,35,0.058462299040839244,0.0707890118602218,-1.1247761893529695,1.0
ensemble,SPG,44,0.02371690137990889,0.028430915019685598,-8.093768045709803,1.0
ensemble,T,44,0.04633511601452545,0.06834291347218624,-0.13026093093235325,1.0
ensemble,TMUS,44,0.03709966062915487,0.046389440954975616,0.11268654951724677,1.0
ensemble,TSLA,14,0.09854501950213015,0.11335019146546327,-7.507269992238564,0.2857142857142857
ensemble,TTWO,44,0.2361668810956176,0.3358038095162591,-0.3623070515639173,0.6590909090909091
ensemble,UNH,44,0.013672490094634691,0.0187442923000693,-1.8595907969479102,1.0
ensemble,UPS,44,0.015383271753143206,0.019331122632975758,-0.2870065138347133,1.0
ensemble,V,44,0.07271068261480561,0.0890453680770257,-5.1388337657606105,1.0
ensemble,VLO,34,0.066885991293809,0.09523304803619904,-8.294129148703458,0.9117647058823529
ensemble,VZ,44,0.03277675521452225,0.04246116799718912,-2.1712125754208005,1.0
ensemble,WBD,44,0.09985514378660651,0.14150655216269933,0.1693800537112491,0.8863636363636364
ensemble,WMB,44,0.0965375767303534,0.12057389761571749,-0.783334665502935,1.0
ensemble,WMT,6,0.04650276313817802,0.05159304935863268,-8915.600286147472,1.0
extra_trees,AMGN,6,0.12760006036595145,0.1293136238220536,-131.4249625901138,1.0
extra_trees,AMT,15,0.05719625282298227,0.0738165241418491,-1.7849165681899808,1.0
extra_trees,AMZN,44,0.02870146970705605,0.03531099050903566,0.17414145215087018,1.0
extra_trees,BA,6,0.2006844730998717,0.22398029722874957,-5.956878178435749,0.3333333333333333
extra_trees,BKNG,44,0.08193617851269723,0.10344148981459317,-0.03997471349288029,0.9545454545454546
extra_trees,BKR,17,0.17211223371038306,0.263224353127483,-0.8030394498816154,0.9411764705882353
extra_trees,CAT,44,0.027385920638679603,0.03413579066125643,0.15744662629242812,1.0
extra_trees,CCI,12,0.06605854691018447,0.13457442226528976,-0.235823724470974,1.0
extra_trees,CHTR,44,0.07042560525376279,0.07745123816678683,-8.169918652316667,1.0
extra_trees,CL,6,0.022540614908213647,0.028664476453838135,-0.20405269565891837,1.0
extra_trees,CMCSA,32,0.02166730682987731,0.02846513276344941,-0.01469938863843967,1.0
extra_trees,COST,23,0.05371720220115344,0.05549382511091444,-679.0137561772702,1.0
extra_trees,CRM,45,0.07954739767987216,0.09308143131873713,-1.3442952474209866,1.0
extra_trees,DIS,19,0.04530431940657544,0.04996609049002522,-4.3711989120683254,1.0
extra_trees,DLR,44,0.051322739914364736,0.059700155622811085,-0.11973696757005148,1.0
extra_trees,EOG,44,0.20810979653871983,0.27765577032475985,-0.12141954246850206,0.9090909090909091
extra_trees,EQIX,44,0.07920168597120442,0.08672683798147311,-25.24960022773824,1.0
extra_trees,F,6,0.15695742750767028,0.15712485392268902,-200.7350336449304,1.0
extra_trees,GM,42,0.049990145013102186,0.054795418321279536,-3.018800234307423,1.0
extra_trees,HAL,6,0.09079715244598463,0.09219527138721535,-18.662645642803675,1.0
extra_trees,HD,45,0.012690079403458674,0.015561039748335437,-4.293303301564908,1.0
extra_trees,HON,6,0.013923437802554131,0.017860475194211373,-24.307306661493623,1.0
extra_trees,INTC,5,0.03699161310465321,0.04225903997180491,-17.78932082954411,1.0
extra_trees,KO,5,0.04268727269838511,0.04601582014709648,-0.9000396086899651,1.0
extra_trees,LIN,34,0.04174840305902314,0.04768944461875796,-0.0025979224629311126,1.0
extra_trees,LOW,38,0.04480137914151064,0.0489469476374278,-4.199732869004637,1.0
extra_trees,MA,40,0.07245588201455175,0.08230976506002875,0.22637276782873716,1.0
